id_nota,nota,fecha_registro,id_postulante,id_docente,id_materia,id_examen
5972,45.00,"2025-04-05 10:00:00",538,31,3,5
5973,50.00,"2025-04-05 10:00:00",538,31,3,6
5974,89.00,"2025-04-05 10:00:00",538,40,4,4
5975,65.00,"2025-04-05 10:00:00",538,40,4,5
5976,70.00,"2025-04-05 10:00:00",538,40,4,6
5977,81.00,"2025-04-05 10:00:00",539,35,1,4
5978,86.00,"2025-04-05 10:00:00",539,35,1,5
5979,62.00,"2025-04-05 10:00:00",539,35,1,6
5980,88.00,"2025-04-05 10:00:00",539,31,2,4
5981,64.00,"2025-04-05 10:00:00",539,31,2,5
5982,69.00,"2025-04-05 10:00:00",539,31,2,6
5983,66.00,"2025-04-05 10:00:00",539,31,3,4
5984,71.00,"2025-04-05 10:00:00",539,31,3,5
5985,76.00,"2025-04-05 10:00:00",539,31,3,6
5986,42.00,"2025-04-05 10:00:00",539,40,4,4
5987,47.00,"2025-04-05 10:00:00",539,40,4,5
5988,52.00,"2025-04-05 10:00:00",539,40,4,6
5989,68.00,"2025-04-05 10:00:00",540,35,1,4
5990,73.00,"2025-04-05 10:00:00",540,35,1,5
5991,78.00,"2025-04-05 10:00:00",540,35,1,6
5992,75.00,"2025-04-05 10:00:00",540,31,2,4
5993,80.00,"2025-04-05 10:00:00",540,31,2,5
5994,85.00,"2025-04-05 10:00:00",540,31,2,6
5995,82.00,"2025-04-05 10:00:00",540,31,3,4
5996,87.00,"2025-04-05 10:00:00",540,31,3,5
5997,92.00,"2025-04-05 10:00:00",540,31,3,6
5998,89.00,"2025-04-05 10:00:00",540,40,4,4
5999,94.00,"2025-04-05 10:00:00",540,40,4,5
6000,69.00,"2025-04-05 10:00:00",540,40,4,6
6001,81.00,"2025-04-05 10:00:00",541,35,1,4
6002,86.00,"2025-04-05 10:00:00",541,35,1,5
6003,91.00,"2025-04-05 10:00:00",541,35,1,6
6004,88.00,"2025-04-05 10:00:00",541,31,2,4
6005,93.00,"2025-04-05 10:00:00",541,31,2,5
6006,68.00,"2025-04-05 10:00:00",541,31,2,6
6007,95.00,"2025-04-05 10:00:00",541,31,3,4
6008,70.00,"2025-04-05 10:00:00",541,31,3,5
6009,75.00,"2025-04-05 10:00:00",541,31,3,6
6010,72.00,"2025-04-05 10:00:00",541,40,4,4
6011,77.00,"2025-04-05 10:00:00",541,40,4,5
6012,82.00,"2025-04-05 10:00:00",541,40,4,6
6013,94.00,"2025-04-05 10:00:00",542,35,1,4
6014,69.00,"2025-04-05 10:00:00",542,35,1,5
6015,74.00,"2025-04-05 10:00:00",542,35,1,6
6016,71.00,"2025-04-05 10:00:00",542,31,2,4
6017,76.00,"2025-04-05 10:00:00",542,31,2,5
6018,81.00,"2025-04-05 10:00:00",542,31,2,6
6019,78.00,"2025-04-05 10:00:00",542,31,3,4
6020,83.00,"2025-04-05 10:00:00",542,31,3,5
6021,88.00,"2025-04-05 10:00:00",542,31,3,6
6022,85.00,"2025-04-05 10:00:00",542,40,4,4
6023,90.00,"2025-04-05 10:00:00",542,40,4,5
6024,95.00,"2025-04-05 10:00:00",542,40,4,6
6025,77.00,"2025-04-05 10:00:00",543,35,1,4
6026,82.00,"2025-04-05 10:00:00",543,35,1,5
6027,87.00,"2025-04-05 10:00:00",543,35,1,6
6028,84.00,"2025-04-05 10:00:00",543,31,2,4
6029,89.00,"2025-04-05 10:00:00",543,31,2,5
6030,94.00,"2025-04-05 10:00:00",543,31,2,6
6031,91.00,"2025-04-05 10:00:00",543,31,3,4
6032,66.00,"2025-04-05 10:00:00",543,31,3,5
6033,71.00,"2025-04-05 10:00:00",543,31,3,6
6034,68.00,"2025-04-05 10:00:00",543,40,4,4
6035,73.00,"2025-04-05 10:00:00",543,40,4,5
6036,68.00,"2025-04-05 10:00:00",543,40,4,6
6037,90.00,"2025-04-05 10:00:00",544,35,1,4
6038,95.00,"2025-04-05 10:00:00",544,35,1,5
6039,70.00,"2025-04-05 10:00:00",544,35,1,6
6040,67.00,"2025-04-05 10:00:00",544,31,2,4
6041,72.00,"2025-04-05 10:00:00",544,31,2,5
6042,67.00,"2025-04-05 10:00:00",544,31,2,6
6043,74.00,"2025-04-05 10:00:00",544,31,3,4
6044,69.00,"2025-04-05 10:00:00",544,31,3,5
6045,74.00,"2025-04-05 10:00:00",544,31,3,6
6046,71.00,"2025-04-05 10:00:00",544,40,4,4
6047,76.00,"2025-04-05 10:00:00",544,40,4,5
6048,81.00,"2025-04-05 10:00:00",544,40,4,6
6049,73.00,"2025-04-05 10:00:00",545,35,1,4
6050,68.00,"2025-04-05 10:00:00",545,35,1,5
6051,73.00,"2025-04-05 10:00:00",545,35,1,6
6052,70.00,"2025-04-05 10:00:00",545,31,2,4
6053,75.00,"2025-04-05 10:00:00",545,31,2,5
6054,80.00,"2025-04-05 10:00:00",545,31,2,6
6055,77.00,"2025-04-05 10:00:00",545,31,3,4
6056,82.00,"2025-04-05 10:00:00",545,31,3,5
6057,87.00,"2025-04-05 10:00:00",545,31,3,6
6058,84.00,"2025-04-05 10:00:00",545,40,4,4
6059,89.00,"2025-04-05 10:00:00",545,40,4,5
6060,94.00,"2025-04-05 10:00:00",545,40,4,6
6061,72.00,"2025-04-05 10:00:00",546,35,1,4
6062,77.00,"2025-04-05 10:00:00",546,35,1,5
6063,82.00,"2025-04-05 10:00:00",546,35,1,6
6064,79.00,"2025-04-05 10:00:00",546,31,2,4
6065,84.00,"2025-04-05 10:00:00",546,31,2,5
6066,89.00,"2025-04-05 10:00:00",546,31,2,6
6067,44.00,"2025-04-05 10:00:00",546,31,3,4
6068,49.00,"2025-04-05 10:00:00",546,31,3,5
6069,54.00,"2025-04-05 10:00:00",546,31,3,6
6070,64.00,"2025-04-05 10:00:00",546,40,4,4
6071,69.00,"2025-04-05 10:00:00",546,40,4,5
6072,74.00,"2025-04-05 10:00:00",546,40,4,6
6073,85.00,"2025-04-05 10:00:00",547,35,1,4
6074,90.00,"2025-04-05 10:00:00",547,35,1,5
6075,66.00,"2025-04-05 10:00:00",547,35,1,6
6076,63.00,"2025-04-05 10:00:00",547,31,2,4
6077,68.00,"2025-04-05 10:00:00",547,31,2,5
6078,73.00,"2025-04-05 10:00:00",547,31,2,6
6079,70.00,"2025-04-05 10:00:00",547,31,3,4
6080,75.00,"2025-04-05 10:00:00",547,31,3,5
6081,80.00,"2025-04-05 10:00:00",547,31,3,6
6082,46.00,"2025-04-05 10:00:00",547,40,4,4
6083,51.00,"2025-04-05 10:00:00",547,40,4,5
6084,38.00,"2025-04-05 10:00:00",547,40,4,6
6085,38.00,"2025-04-05 10:00:00",548,35,1,4
6086,43.00,"2025-04-05 10:00:00",548,35,1,5
6087,48.00,"2025-04-05 10:00:00",548,35,1,6
6088,76.00,"2025-04-05 10:00:00",548,31,2,4
6089,81.00,"2025-04-05 10:00:00",548,31,2,5
6090,86.00,"2025-04-05 10:00:00",548,31,2,6
6091,83.00,"2025-04-05 10:00:00",548,31,3,4
6092,88.00,"2025-04-05 10:00:00",548,31,3,5
6093,64.00,"2025-04-05 10:00:00",548,31,3,6
6094,90.00,"2025-04-05 10:00:00",548,40,4,4
6095,66.00,"2025-04-05 10:00:00",548,40,4,5
6096,71.00,"2025-04-05 10:00:00",548,40,4,6
6097,85.00,"2025-04-05 10:00:00",549,35,1,4
6098,90.00,"2025-04-05 10:00:00",549,35,1,5
6099,95.00,"2025-04-05 10:00:00",549,35,1,6
6100,92.00,"2025-04-05 10:00:00",549,31,2,4
6101,67.00,"2025-04-05 10:00:00",549,31,2,5
6102,72.00,"2025-04-05 10:00:00",549,31,2,6
6103,69.00,"2025-04-05 10:00:00",549,31,3,4
6104,74.00,"2025-04-05 10:00:00",549,31,3,5
6105,79.00,"2025-04-05 10:00:00",549,31,3,6
6106,76.00,"2025-04-05 10:00:00",549,40,4,4
6107,81.00,"2025-04-05 10:00:00",549,40,4,5
6108,86.00,"2025-04-05 10:00:00",549,40,4,6
6109,68.00,"2025-04-05 10:00:00",550,35,1,4
6110,73.00,"2025-04-05 10:00:00",550,35,1,5
6111,78.00,"2025-04-05 10:00:00",550,35,1,6
6112,75.00,"2025-04-05 10:00:00",550,31,2,4
6113,80.00,"2025-04-05 10:00:00",550,31,2,5
6114,85.00,"2025-04-05 10:00:00",550,31,2,6
6115,82.00,"2025-04-05 10:00:00",550,31,3,4
6116,87.00,"2025-04-05 10:00:00",550,31,3,5
6117,92.00,"2025-04-05 10:00:00",550,31,3,6
6118,89.00,"2025-04-05 10:00:00",550,40,4,4
6119,94.00,"2025-04-05 10:00:00",550,40,4,5
6120,69.00,"2025-04-05 10:00:00",550,40,4,6
6121,81.00,"2025-04-05 10:00:00",551,35,1,4
6122,86.00,"2025-04-05 10:00:00",551,35,1,5
6123,91.00,"2025-04-05 10:00:00",551,35,1,6
6124,88.00,"2025-04-05 10:00:00",551,31,2,4
6125,93.00,"2025-04-05 10:00:00",551,31,2,5
6126,68.00,"2025-04-05 10:00:00",551,31,2,6
6127,95.00,"2025-04-05 10:00:00",551,31,3,4
6128,70.00,"2025-04-05 10:00:00",551,31,3,5
6129,75.00,"2025-04-05 10:00:00",551,31,3,6
6130,72.00,"2025-04-05 10:00:00",551,40,4,4
6131,67.00,"2025-04-05 10:00:00",551,40,4,5
6132,72.00,"2025-04-05 10:00:00",551,40,4,6
6133,94.00,"2025-04-05 10:00:00",552,35,1,4
6134,69.00,"2025-04-05 10:00:00",552,35,1,5
6135,74.00,"2025-04-05 10:00:00",552,35,1,6
6136,71.00,"2025-04-05 10:00:00",552,31,2,4
6137,66.00,"2025-04-05 10:00:00",552,31,2,5
6138,71.00,"2025-04-05 10:00:00",552,31,2,6
6139,68.00,"2025-04-05 10:00:00",552,31,3,4
6140,73.00,"2025-04-05 10:00:00",552,31,3,5
6141,78.00,"2025-04-05 10:00:00",552,31,3,6
6142,75.00,"2025-04-05 10:00:00",552,40,4,4
6143,80.00,"2025-04-05 10:00:00",552,40,4,5
6144,85.00,"2025-04-05 10:00:00",552,40,4,6
6145,67.00,"2025-04-05 10:00:00",553,35,1,4
6146,72.00,"2025-04-05 10:00:00",553,35,1,5
6147,77.00,"2025-04-05 10:00:00",553,35,1,6
6148,74.00,"2025-04-05 10:00:00",553,31,2,4
6149,79.00,"2025-04-05 10:00:00",553,31,2,5
6150,84.00,"2025-04-05 10:00:00",553,31,2,6
6151,81.00,"2025-04-05 10:00:00",553,31,3,4
6152,86.00,"2025-04-05 10:00:00",553,31,3,5
6153,91.00,"2025-04-05 10:00:00",553,31,3,6
6154,88.00,"2025-04-05 10:00:00",553,40,4,4
6155,93.00,"2025-04-05 10:00:00",553,40,4,5
6156,68.00,"2025-04-05 10:00:00",553,40,4,6
6157,80.00,"2025-04-05 10:00:00",554,35,1,4
6158,85.00,"2025-04-05 10:00:00",554,35,1,5
6159,90.00,"2025-04-05 10:00:00",554,35,1,6
6160,87.00,"2025-04-05 10:00:00",554,31,2,4
6161,92.00,"2025-04-05 10:00:00",554,31,2,5
6162,67.00,"2025-04-05 10:00:00",554,31,2,6
6163,94.00,"2025-04-05 10:00:00",554,31,3,4
6164,69.00,"2025-04-05 10:00:00",554,31,3,5
6165,74.00,"2025-04-05 10:00:00",554,31,3,6
6166,71.00,"2025-04-05 10:00:00",554,40,4,4
6167,76.00,"2025-04-05 10:00:00",554,40,4,5
6168,81.00,"2025-04-05 10:00:00",554,40,4,6
6169,89.00,"2025-04-05 10:00:00",555,35,1,4
6170,65.00,"2025-04-05 10:00:00",555,35,1,5
6171,70.00,"2025-04-05 10:00:00",555,35,1,6
6172,67.00,"2025-04-05 10:00:00",555,31,2,4
6173,72.00,"2025-04-05 10:00:00",555,31,2,5
6174,77.00,"2025-04-05 10:00:00",555,31,2,6
6175,74.00,"2025-04-05 10:00:00",555,31,3,4
6176,79.00,"2025-04-05 10:00:00",555,31,3,5
6177,84.00,"2025-04-05 10:00:00",555,31,3,6
6178,50.00,"2025-04-05 10:00:00",555,40,4,4
6179,55.00,"2025-04-05 10:00:00",555,40,4,5
6180,42.00,"2025-04-05 10:00:00",555,40,4,6
6181,42.00,"2025-04-05 10:00:00",556,35,1,4
6182,47.00,"2025-04-05 10:00:00",556,35,1,5
6183,52.00,"2025-04-05 10:00:00",556,35,1,6
6184,80.00,"2025-04-05 10:00:00",556,31,2,4
6185,85.00,"2025-04-05 10:00:00",556,31,2,5
6186,90.00,"2025-04-05 10:00:00",556,31,2,6
6187,87.00,"2025-04-05 10:00:00",556,31,3,4
6188,63.00,"2025-04-05 10:00:00",556,31,3,5
6189,68.00,"2025-04-05 10:00:00",556,31,3,6
6190,65.00,"2025-04-05 10:00:00",556,40,4,4
6191,70.00,"2025-04-05 10:00:00",556,40,4,5
6192,75.00,"2025-04-05 10:00:00",556,40,4,6
6193,89.00,"2025-04-05 10:00:00",557,35,1,4
6194,94.00,"2025-04-05 10:00:00",557,35,1,5
6195,69.00,"2025-04-05 10:00:00",557,35,1,6
6196,66.00,"2025-04-05 10:00:00",557,31,2,4
6197,71.00,"2025-04-05 10:00:00",557,31,2,5
6198,76.00,"2025-04-05 10:00:00",557,31,2,6
6199,73.00,"2025-04-05 10:00:00",557,31,3,4
6200,78.00,"2025-04-05 10:00:00",557,31,3,5
6201,83.00,"2025-04-05 10:00:00",557,31,3,6
6202,80.00,"2025-04-05 10:00:00",557,40,4,4
6203,85.00,"2025-04-05 10:00:00",557,40,4,5
6204,90.00,"2025-04-05 10:00:00",557,40,4,6
6205,72.00,"2025-04-05 10:00:00",558,35,1,4
6206,77.00,"2025-04-05 10:00:00",558,35,1,5
6207,82.00,"2025-04-05 10:00:00",558,35,1,6
6208,79.00,"2025-04-05 10:00:00",558,31,2,4
6209,84.00,"2025-04-05 10:00:00",558,31,2,5
6210,89.00,"2025-04-05 10:00:00",558,31,2,6
6211,86.00,"2025-04-05 10:00:00",558,31,3,4
6212,91.00,"2025-04-05 10:00:00",558,31,3,5
6213,66.00,"2025-04-05 10:00:00",558,31,3,6
6214,93.00,"2025-04-05 10:00:00",558,40,4,4
6215,68.00,"2025-04-05 10:00:00",558,40,4,5
6216,73.00,"2025-04-05 10:00:00",558,40,4,6
6217,85.00,"2025-04-05 10:00:00",559,35,1,4
6218,90.00,"2025-04-05 10:00:00",559,35,1,5
6219,95.00,"2025-04-05 10:00:00",559,35,1,6
6220,92.00,"2025-04-05 10:00:00",559,31,2,4
6221,67.00,"2025-04-05 10:00:00",559,31,2,5
6222,72.00,"2025-04-05 10:00:00",559,31,2,6
6223,69.00,"2025-04-05 10:00:00",559,31,3,4
6224,74.00,"2025-04-05 10:00:00",559,31,3,5
6225,69.00,"2025-04-05 10:00:00",559,31,3,6
6226,66.00,"2025-04-05 10:00:00",559,40,4,4
6227,71.00,"2025-04-05 10:00:00",559,40,4,5
6228,76.00,"2025-04-05 10:00:00",559,40,4,6
6229,68.00,"2025-04-05 10:00:00",560,35,1,4
6230,73.00,"2025-04-05 10:00:00",560,35,1,5
6231,68.00,"2025-04-05 10:00:00",560,35,1,6
6232,75.00,"2025-04-05 10:00:00",560,31,2,4
6233,70.00,"2025-04-05 10:00:00",560,31,2,5
6234,75.00,"2025-04-05 10:00:00",560,31,2,6
6235,72.00,"2025-04-05 10:00:00",560,31,3,4
6236,77.00,"2025-04-05 10:00:00",560,31,3,5
6237,82.00,"2025-04-05 10:00:00",560,31,3,6
6238,79.00,"2025-04-05 10:00:00",560,40,4,4
6239,84.00,"2025-04-05 10:00:00",560,40,4,5
6240,89.00,"2025-04-05 10:00:00",560,40,4,6
6241,71.00,"2025-04-05 10:00:00",561,35,1,4
6242,76.00,"2025-04-05 10:00:00",561,35,1,5
6243,81.00,"2025-04-05 10:00:00",561,35,1,6
6244,78.00,"2025-04-05 10:00:00",561,31,2,4
6245,83.00,"2025-04-05 10:00:00",561,31,2,5
6246,88.00,"2025-04-05 10:00:00",561,31,2,6
6247,85.00,"2025-04-05 10:00:00",561,31,3,4
6248,90.00,"2025-04-05 10:00:00",561,31,3,5
6249,95.00,"2025-04-05 10:00:00",561,31,3,6
6250,92.00,"2025-04-05 10:00:00",561,40,4,4
6251,67.00,"2025-04-05 10:00:00",561,40,4,5
6252,72.00,"2025-04-05 10:00:00",561,40,4,6
6253,84.00,"2025-04-05 10:00:00",562,35,1,4
6254,89.00,"2025-04-05 10:00:00",562,35,1,5
6255,94.00,"2025-04-05 10:00:00",562,35,1,6
6256,91.00,"2025-04-05 10:00:00",562,31,2,4
6257,66.00,"2025-04-05 10:00:00",562,31,2,5
6258,71.00,"2025-04-05 10:00:00",562,31,2,6
6259,68.00,"2025-04-05 10:00:00",562,31,3,4
6260,73.00,"2025-04-05 10:00:00",562,31,3,5
6261,78.00,"2025-04-05 10:00:00",562,31,3,6
6262,75.00,"2025-04-05 10:00:00",562,40,4,4
6263,80.00,"2025-04-05 10:00:00",562,40,4,5
6264,85.00,"2025-04-05 10:00:00",562,40,4,6
6265,64.00,"2025-04-05 10:00:00",563,35,1,4
6266,69.00,"2025-04-05 10:00:00",563,35,1,5
6267,74.00,"2025-04-05 10:00:00",563,35,1,6
6268,71.00,"2025-04-05 10:00:00",563,31,2,4
6269,76.00,"2025-04-05 10:00:00",563,31,2,5
6270,81.00,"2025-04-05 10:00:00",563,31,2,6
6271,78.00,"2025-04-05 10:00:00",563,31,3,4
6272,83.00,"2025-04-05 10:00:00",563,31,3,5
6273,88.00,"2025-04-05 10:00:00",563,31,3,6
6274,54.00,"2025-04-05 10:00:00",563,40,4,4
6275,41.00,"2025-04-05 10:00:00",563,40,4,5
6276,46.00,"2025-04-05 10:00:00",563,40,4,6
6277,46.00,"2025-04-05 10:00:00",564,35,1,4
6278,51.00,"2025-04-05 10:00:00",564,35,1,5
6279,38.00,"2025-04-05 10:00:00",564,35,1,6
6280,84.00,"2025-04-05 10:00:00",564,31,2,4
6281,89.00,"2025-04-05 10:00:00",564,31,2,5
6282,65.00,"2025-04-05 10:00:00",564,31,2,6
6283,62.00,"2025-04-05 10:00:00",564,31,3,4
6284,67.00,"2025-04-05 10:00:00",564,31,3,5
6285,72.00,"2025-04-05 10:00:00",564,31,3,6
6286,69.00,"2025-04-05 10:00:00",564,40,4,4
6287,74.00,"2025-04-05 10:00:00",564,40,4,5
6288,79.00,"2025-04-05 10:00:00",564,40,4,6
6289,90.00,"2025-04-05 10:00:00",565,35,1,4
6290,66.00,"2025-04-05 10:00:00",565,35,1,5
6291,71.00,"2025-04-05 10:00:00",565,35,1,6
6292,48.00,"2025-04-05 10:00:00",565,31,2,4
6293,53.00,"2025-04-05 10:00:00",565,31,2,5
6294,40.00,"2025-04-05 10:00:00",565,31,2,6
6295,75.00,"2025-04-05 10:00:00",565,31,3,4
6296,80.00,"2025-04-05 10:00:00",565,31,3,5
6297,85.00,"2025-04-05 10:00:00",565,31,3,6
6298,82.00,"2025-04-05 10:00:00",565,40,4,4
6299,87.00,"2025-04-05 10:00:00",565,40,4,5
6300,63.00,"2025-04-05 10:00:00",565,40,4,6
6301,76.00,"2025-04-05 10:00:00",566,35,1,4
6302,81.00,"2025-04-05 10:00:00",566,35,1,5
6303,86.00,"2025-04-05 10:00:00",566,35,1,6
6304,83.00,"2025-04-05 10:00:00",566,31,2,4
6305,88.00,"2025-04-05 10:00:00",566,31,2,5
6306,93.00,"2025-04-05 10:00:00",566,31,2,6
6307,90.00,"2025-04-05 10:00:00",566,31,3,4
6308,95.00,"2025-04-05 10:00:00",566,31,3,5
6309,70.00,"2025-04-05 10:00:00",566,31,3,6
6310,67.00,"2025-04-05 10:00:00",566,40,4,4
6311,72.00,"2025-04-05 10:00:00",566,40,4,5
6312,67.00,"2025-04-05 10:00:00",566,40,4,6
6313,89.00,"2025-04-05 10:00:00",567,35,1,4
6314,94.00,"2025-04-05 10:00:00",567,35,1,5
6315,69.00,"2025-04-05 10:00:00",567,35,1,6
6316,66.00,"2025-04-05 10:00:00",567,31,2,4
6317,71.00,"2025-04-05 10:00:00",567,31,2,5
6318,66.00,"2025-04-05 10:00:00",567,31,2,6
6319,73.00,"2025-04-05 10:00:00",567,31,3,4
6320,68.00,"2025-04-05 10:00:00",567,31,3,5
6321,73.00,"2025-04-05 10:00:00",567,31,3,6
6322,70.00,"2025-04-05 10:00:00",567,40,4,4
6323,75.00,"2025-04-05 10:00:00",567,40,4,5
6324,80.00,"2025-04-05 10:00:00",567,40,4,6
6325,72.00,"2025-04-05 10:00:00",568,35,1,4
6326,67.00,"2025-04-05 10:00:00",568,35,1,5
6327,72.00,"2025-04-05 10:00:00",568,35,1,6
6328,69.00,"2025-04-05 10:00:00",568,31,2,4
6329,74.00,"2025-04-05 10:00:00",568,31,2,5
6330,79.00,"2025-04-05 10:00:00",568,31,2,6
6331,76.00,"2025-04-05 10:00:00",568,31,3,4
6332,81.00,"2025-04-05 10:00:00",568,31,3,5
6333,86.00,"2025-04-05 10:00:00",568,31,3,6
6334,83.00,"2025-04-05 10:00:00",568,40,4,4
6335,88.00,"2025-04-05 10:00:00",568,40,4,5
6336,93.00,"2025-04-05 10:00:00",568,40,4,6
6337,75.00,"2025-04-05 10:00:00",569,35,1,4
6338,80.00,"2025-04-05 10:00:00",569,35,1,5
6339,85.00,"2025-04-05 10:00:00",569,35,1,6
6340,82.00,"2025-04-05 10:00:00",569,31,2,4
6341,87.00,"2025-04-05 10:00:00",569,31,2,5
6342,92.00,"2025-04-05 10:00:00",569,31,2,6
6343,89.00,"2025-04-05 10:00:00",569,31,3,4
6344,94.00,"2025-04-05 10:00:00",569,31,3,5
6345,69.00,"2025-04-05 10:00:00",569,31,3,6
6346,66.00,"2025-04-05 10:00:00",569,40,4,4
6347,71.00,"2025-04-05 10:00:00",569,40,4,5
6348,76.00,"2025-04-05 10:00:00",569,40,4,6
6349,88.00,"2025-04-05 10:00:00",570,35,1,4
6350,93.00,"2025-04-05 10:00:00",570,35,1,5
6351,68.00,"2025-04-05 10:00:00",570,35,1,6
6352,95.00,"2025-04-05 10:00:00",570,31,2,4
6353,70.00,"2025-04-05 10:00:00",570,31,2,5
6354,75.00,"2025-04-05 10:00:00",570,31,2,6
6355,72.00,"2025-04-05 10:00:00",570,31,3,4
6356,77.00,"2025-04-05 10:00:00",570,31,3,5
6357,82.00,"2025-04-05 10:00:00",570,31,3,6
6358,79.00,"2025-04-05 10:00:00",570,40,4,4
6359,84.00,"2025-04-05 10:00:00",570,40,4,5
6360,89.00,"2025-04-05 10:00:00",570,40,4,6
6361,71.00,"2025-04-05 10:00:00",571,35,1,4
6362,76.00,"2025-04-05 10:00:00",571,35,1,5
6363,81.00,"2025-04-05 10:00:00",571,35,1,6
6364,78.00,"2025-04-05 10:00:00",571,31,2,4
6365,83.00,"2025-04-05 10:00:00",571,31,2,5
6366,88.00,"2025-04-05 10:00:00",571,31,2,6
6367,85.00,"2025-04-05 10:00:00",571,31,3,4
6368,90.00,"2025-04-05 10:00:00",571,31,3,5
6369,95.00,"2025-04-05 10:00:00",571,31,3,6
6370,92.00,"2025-04-05 10:00:00",571,40,4,4
6371,67.00,"2025-04-05 10:00:00",571,40,4,5
6372,72.00,"2025-04-05 10:00:00",571,40,4,6
6373,50.00,"2025-04-05 10:00:00",572,35,1,4
6374,55.00,"2025-04-05 10:00:00",572,35,1,5
6375,42.00,"2025-04-05 10:00:00",572,35,1,6
6376,88.00,"2025-04-05 10:00:00",572,31,2,4
6377,64.00,"2025-04-05 10:00:00",572,31,2,5
6378,69.00,"2025-04-05 10:00:00",572,31,2,6
6379,66.00,"2025-04-05 10:00:00",572,31,3,4
6380,71.00,"2025-04-05 10:00:00",572,31,3,5
6381,76.00,"2025-04-05 10:00:00",572,31,3,6
6382,73.00,"2025-04-05 10:00:00",572,40,4,4
6383,78.00,"2025-04-05 10:00:00",572,40,4,5
6384,83.00,"2025-04-05 10:00:00",572,40,4,6
6385,65.00,"2025-04-05 10:00:00",573,35,1,4
6386,70.00,"2025-04-05 10:00:00",573,35,1,5
6387,75.00,"2025-04-05 10:00:00",573,35,1,6
6388,52.00,"2025-04-05 10:00:00",573,31,2,4
6389,39.00,"2025-04-05 10:00:00",573,31,2,5
6390,44.00,"2025-04-05 10:00:00",573,31,2,6
6391,79.00,"2025-04-05 10:00:00",573,31,3,4
6392,84.00,"2025-04-05 10:00:00",573,31,3,5
6393,89.00,"2025-04-05 10:00:00",573,31,3,6
6394,86.00,"2025-04-05 10:00:00",573,40,4,4
6395,62.00,"2025-04-05 10:00:00",573,40,4,5
6396,67.00,"2025-04-05 10:00:00",573,40,4,6
6397,78.00,"2025-04-05 10:00:00",574,35,1,4
6398,83.00,"2025-04-05 10:00:00",574,35,1,5
6399,88.00,"2025-04-05 10:00:00",574,35,1,6
6400,85.00,"2025-04-05 10:00:00",574,31,2,4
6401,90.00,"2025-04-05 10:00:00",574,31,2,5
6402,66.00,"2025-04-05 10:00:00",574,31,2,6
6403,54.00,"2025-04-05 10:00:00",574,31,3,4
6404,41.00,"2025-04-05 10:00:00",574,31,3,5
6405,46.00,"2025-04-05 10:00:00",574,31,3,6
6406,70.00,"2025-04-05 10:00:00",574,40,4,4
6407,62.00,"2025-04-05 10:00:00",574,40,4,5
6408,67.00,"2025-04-05 10:00:00",574,40,4,6
6409,93.00,"2025-04-05 10:00:00",575,35,1,4
6410,68.00,"2025-04-05 10:00:00",575,35,1,5
6411,73.00,"2025-04-05 10:00:00",575,35,1,6
6412,70.00,"2025-04-05 10:00:00",575,31,2,4
6413,75.00,"2025-04-05 10:00:00",575,31,2,5
6414,70.00,"2025-04-05 10:00:00",575,31,2,6
6415,67.00,"2025-04-05 10:00:00",575,31,3,4
6416,72.00,"2025-04-05 10:00:00",575,31,3,5
6417,77.00,"2025-04-05 10:00:00",575,31,3,6
6418,74.00,"2025-04-05 10:00:00",575,40,4,4
6419,79.00,"2025-04-05 10:00:00",575,40,4,5
6420,84.00,"2025-04-05 10:00:00",575,40,4,6
6421,66.00,"2025-04-05 10:00:00",576,35,1,4
6422,71.00,"2025-04-05 10:00:00",576,35,1,5
6423,76.00,"2025-04-05 10:00:00",576,35,1,6
6424,73.00,"2025-04-05 10:00:00",576,31,2,4
6425,78.00,"2025-04-05 10:00:00",576,31,2,5
6426,83.00,"2025-04-05 10:00:00",576,31,2,6
6427,80.00,"2025-04-05 10:00:00",576,31,3,4
6428,85.00,"2025-04-05 10:00:00",576,31,3,5
6429,90.00,"2025-04-05 10:00:00",576,31,3,6
6430,87.00,"2025-04-05 10:00:00",576,40,4,4
6431,92.00,"2025-04-05 10:00:00",576,40,4,5
6432,67.00,"2025-04-05 10:00:00",576,40,4,6
6433,79.00,"2025-04-05 10:00:00",577,35,1,4
6434,84.00,"2025-04-05 10:00:00",577,35,1,5
6435,89.00,"2025-04-05 10:00:00",577,35,1,6
6436,86.00,"2025-04-05 10:00:00",577,31,2,4
6437,91.00,"2025-04-05 10:00:00",577,31,2,5
6438,66.00,"2025-04-05 10:00:00",577,31,2,6
6439,93.00,"2025-04-05 10:00:00",577,31,3,4
6440,68.00,"2025-04-05 10:00:00",577,31,3,5
6441,73.00,"2025-04-05 10:00:00",577,31,3,6
6442,70.00,"2025-04-05 10:00:00",577,40,4,4
6443,75.00,"2025-04-05 10:00:00",577,40,4,5
6444,80.00,"2025-04-05 10:00:00",577,40,4,6
6445,92.00,"2025-04-05 10:00:00",578,35,1,4
6446,67.00,"2025-04-05 10:00:00",578,35,1,5
6447,72.00,"2025-04-05 10:00:00",578,35,1,6
6448,69.00,"2025-04-05 10:00:00",578,31,2,4
6449,74.00,"2025-04-05 10:00:00",578,31,2,5
6450,79.00,"2025-04-05 10:00:00",578,31,2,6
6451,76.00,"2025-04-05 10:00:00",578,31,3,4
6452,81.00,"2025-04-05 10:00:00",578,31,3,5
